Suburb,Rooms,Type,Price,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,price_avg,price_min,price_max
Werribee,3,h,570000.0,14.7,3030.0,1.0,3.0,909.0,,1965.0,Wyndham,-37.89074,144.65677,122.11578947368422,26.0,550.0
Werribee,3,h,453000.0,14.7,3030.0,1.0,3.0,575.0,,,Wyndham,-37.87628,144.66481000000005,97.95588235294117,30.0,341.0
Werribee,3,h,453000.0,14.7,3030.0,1.0,3.0,575.0,,,Wyndham,-37.87628,144.66481000000005,122.11578947368422,26.0,550.0
Werribee,2,h,335000.0,14.7,3030.0,1.0,1.0,190.0,113.0,1980.0,Wyndham,-37.90423,144.67008,97.95588235294117,30.0,341.0
Werribee,2,h,335000.0,14.7,3030.0,1.0,1.0,190.0,113.0,1980.0,Wyndham,-37.90423,144.67008,122.11578947368422,26.0,550.0
West Footscray,1,h,280000.0,6.4,3012.0,1.0,1.0,45.0,,1970.0,Maribyrnong,-37.80728,144.86702,112.36666666666666,30.0,245.0
West Footscray,1,h,280000.0,6.4,3012.0,1.0,1.0,45.0,,1970.0,Maribyrnong,-37.80728,144.86702,112.80434782608695,19.0,500.0
West Footscray,4,h,955000.0,6.4,3012.0,1.0,3.0,459.0,,,Maribyrnong,-37.79433,144.88001,112.36666666666666,30.0,245.0
West Footscray,4,h,955000.0,6.4,3012.0,1.0,3.0,459.0,,,Maribyrnong,-37.79433,144.88001,112.80434782608695,19.0,500.0
West Footscray,3,t,700000.0,6.4,3012.0,2.0,2.0,125.0,131.0,2013.0,Maribyrnong,-37.80735,144.87361,112.36666666666666,30.0,245.0
West Footscray,3,t,700000.0,6.4,3012.0,2.0,2.0,125.0,131.0,2013.0,Maribyrnong,-37.80735,144.87361,112.80434782608695,19.0,500.0
West Melbourne,1,u,380000.0,3.1,3003.0,1.0,0.0,68.0,,,Melbourne,-37.81096,144.95147,137.6078431372549,32.0,400.0
West Melbourne,1,u,380000.0,3.1,3003.0,1.0,0.0,68.0,,,Melbourne,-37.81096,144.95147,128.45833333333334,19.0,550.0
West Melbourne,4,h,1900000.0,3.1,3003.0,1.0,2.0,168.0,,,Melbourne,-37.80884,144.95291,137.6078431372549,32.0,400.0
West Melbourne,4,h,1900000.0,3.1,3003.0,1.0,2.0,168.0,,,Melbourne,-37.80884,144.95291,128.45833333333334,19.0,550.0
Westmeadows,3,h,800000.0,16.5,3049.0,2.0,2.0,898.0,142.0,1985.0,Hume,-37.67823,144.90001999999996,75.9090909090909,40.0,281.0
Westmeadows,3,h,800000.0,16.5,3049.0,2.0,2.0,898.0,142.0,1985.0,Hume,-37.67823,144.90001999999996,110.3,46.0,270.0
Wheelers Hill,5,h,1090000.0,16.7,3150.0,2.0,2.0,698.0,246.0,1978.0,Monash,-37.8921,145.19118,112.91666666666667,30.0,299.0
Wheelers Hill,5,h,1090000.0,16.7,3150.0,2.0,2.0,698.0,246.0,1978.0,Monash,-37.8921,145.19118,127.80851063829788,0.0,599.0
Williamstown,4,h,1920000.0,6.8,3016.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay,-37.86159,144.89926,167.2,65.0,375.0
Williamstown,4,h,1920000.0,6.8,3016.0,2.0,0.0,388.0,178.0,1900.0,Hobsons Bay,-37.86159,144.89926,199.94444444444446,60.0,995.0
Wollert,4,h,530000.0,25.5,3750.0,2.0,2.0,448.0,155.0,2011.0,Whittlesea,-37.61944,145.01243,44.2,39.0,50.0
Yarraville,3,h,982500.0,6.3,3013.0,2.0,2.0,444.0,122.0,1945.0,Maribyrnong,-37.81662,144.866,144.1,42.0,500.0
Yarraville,3,h,982500.0,6.3,3013.0,2.0,2.0,444.0,122.0,1945.0,Maribyrnong,-37.81662,144.866,127.52380952380952,25.0,480.0
Yarraville,3,h,1042000.0,6.3,3013.0,1.0,1.0,358.0,,,Maribyrnong,-37.82116,144.89181000000005,144.1,42.0,500.0
Yarraville,3,h,1042000.0,6.3,3013.0,1.0,1.0,358.0,,,Maribyrnong,-37.82116,144.89181000000005,127.52380952380952,25.0,480.0
Yarraville,3,h,1230000.0,6.3,3013.0,1.0,2.0,433.0,144.0,1880.0,Maribyrnong,-37.81183,144.88568999999995,144.1,42.0,500.0
Yarraville,3,h,1230000.0,6.3,3013.0,1.0,2.0,433.0,144.0,1880.0,Maribyrnong,-37.81183,144.88568999999995,127.52380952380952,25.0,480.0
Yarraville,3,h,1005000.0,6.3,3013.0,1.0,2.0,451.0,,,Maribyrnong,-37.81796,144.8681,144.1,42.0,500.0
Yarraville,3,h,1005000.0,6.3,3013.0,1.0,2.0,451.0,,,Maribyrnong,-37.81796,144.8681,127.52380952380952,25.0,480.0
Abbotsford,2,h,911000.0,3.0,3067.0,1.0,0.0,141.0,,,Yarra,-37.80586,144.99499,115.5940594059406,30.0,400.0
Abbotsford,2,h,911000.0,3.0,3067.0,1.0,0.0,141.0,,,Yarra,-37.80586,144.99499,140.29299363057325,28.0,900.0
Abbotsford,2,h,1190000.0,3.0,3067.0,2.0,1.0,147.0,175.0,2000.0,Yarra,-37.80269000000001,145.0001,115.5940594059406,30.0,400.0
Abbotsford,2,h,1190000.0,3.0,3067.0,2.0,1.0,147.0,175.0,2000.0,Yarra,-37.80269000000001,145.0001,140.29299363057325,28.0,900.0
Aberfeldie,3,h,1680000.0,7.5,3040.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,-37.76316,144.89799,134.55,39.0,350.0
Aberfeldie,3,h,1680000.0,7.5,3040.0,2.0,2.0,673.0,136.0,1965.0,Moonee Valley,-37.76316,144.89799,102.80555555555556,19.0,417.0
Aberfeldie,1,u,310000.0,7.5,3040.0,1.0,1.0,1715.0,,1970.0,Moonee Valley,-37.75882,144.9027,134.55,39.0,350.0
Aberfeldie,1,u,310000.0,7.5,3040.0,1.0,1.0,1715.0,,1970.0,Moonee Valley,-37.75882,144.9027,102.80555555555556,19.0,417.0
Aberfeldie,5,h,1472000.0,7.5,3040.0,3.0,2.0,486.0,,,Moonee Valley,-37.76111,144.89845,134.55,39.0,350.0
Aberfeldie,5,h,1472000.0,7.5,3040.0,3.0,2.0,486.0,,,Moonee Valley,-37.76111,144.89845,102.80555555555556,19.0,417.0
Airport West,2,u,454000.0,10.4,3042.0,1.0,1.0,182.0,,1985.0,Moonee Valley,-37.72158,144.8801,78.5,54.0,120.0
Airport West,2,u,454000.0,10.4,3042.0,1.0,1.0,182.0,,1985.0,Moonee Valley,-37.72158,144.8801,82.48148148148148,0.0,264.0
Altona,3,h,1005000.0,11.0,3018.0,1.0,2.0,636.0,,,Hobsons Bay,-37.86317,144.83927,80.0,35.0,161.0
Altona,3,h,1005000.0,11.0,3018.0,1.0,2.0,636.0,,,Hobsons Bay,-37.86317,144.83927,88.0,24.0,251.0
Altona,4,t,820000.0,11.0,3018.0,2.0,2.0,288.0,,1970.0,Hobsons Bay,-37.87171,144.81273000000004,80.0,35.0,161.0
Altona,4,t,820000.0,11.0,3018.0,2.0,2.0,288.0,,1970.0,Hobsons Bay,-37.87171,144.81273000000004,88.0,24.0,251.0
Altona,4,h,1360000.0,11.0,3018.0,2.0,4.0,615.0,,,Hobsons Bay,-37.87057,144.83623,80.0,35.0,161.0
Altona,4,h,1360000.0,11.0,3018.0,2.0,4.0,615.0,,,Hobsons Bay,-37.87057,144.83623,88.0,24.0,251.0
Altona,3,h,950000.0,11.0,3018.0,1.0,1.0,399.0,,,Hobsons Bay,-37.87115,144.8189,80.0,35.0,161.0
Altona,3,h,950000.0,11.0,3018.0,1.0,1.0,399.0,,,Hobsons Bay,-37.87115,144.8189,88.0,24.0,251.0
Altona Meadows,3,h,620000.0,15.5,3028.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay,-37.87019,144.7843,190.125,26.0,999.0
Altona Meadows,3,h,620000.0,15.5,3028.0,1.0,2.0,466.0,107.0,1975.0,Hobsons Bay,-37.87019,144.7843,85.56666666666666,24.0,350.0
Altona North,3,h,830000.0,9.4,3025.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay,-37.84107,144.84179,113.33333333333333,50.0,239.0
Altona North,3,h,830000.0,9.4,3025.0,2.0,2.0,529.0,130.0,1965.0,Hobsons Bay,-37.84107,144.84179,114.25,46.0,300.0
Altona North,3,h,730000.0,9.4,3025.0,1.0,1.0,276.0,,,Hobsons Bay,-37.82787,144.84364,113.33333333333333,50.0,239.0
Altona North,3,h,730000.0,9.4,3025.0,1.0,1.0,276.0,,,Hobsons Bay,-37.82787,144.84364,114.25,46.0,300.0
Altona North,2,h,510000.0,9.4,3025.0,1.0,1.0,170.0,100.0,2001.0,Hobsons Bay,-37.83658,144.86199,113.33333333333333,50.0,239.0
Altona North,2,h,510000.0,9.4,3025.0,1.0,1.0,170.0,100.0,2001.0,Hobsons Bay,-37.83658,144.86199,114.25,46.0,300.0
Ardeer,3,h,645000.0,12.8,3022.0,1.0,1.0,603.0,,,Brimbank,-37.78104,144.80357,,,
Ascot Vale,3,t,855000.0,4.3,3032.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley,-37.78329,144.91842,107.46031746031746,30.0,904.0
Ascot Vale,3,t,855000.0,4.3,3032.0,1.0,2.0,159.0,129.0,2011.0,Moonee Valley,-37.78329,144.91842,113.929203539823,19.0,999.0
Ascot Vale,2,h,1035000.0,4.3,3032.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley,-37.77266,144.9131,107.46031746031746,30.0,904.0
Ascot Vale,2,h,1035000.0,4.3,3032.0,1.0,1.0,319.0,117.0,1900.0,Moonee Valley,-37.77266,144.9131,113.929203539823,19.0,999.0
Ascot Vale,3,h,1310000.0,4.3,3032.0,1.0,2.0,523.0,,,Moonee Valley,-37.77255,144.91213,107.46031746031746,30.0,904.0
Ascot Vale,3,h,1310000.0,4.3,3032.0,1.0,2.0,523.0,,,Moonee Valley,-37.77255,144.91213,113.929203539823,19.0,999.0
Ashwood,4,h,1450000.0,10.2,3147.0,2.0,1.0,803.0,154.0,1965.0,Monash,-37.86162,145.11042,110.6923076923077,40.0,255.0
Ashwood,4,h,1450000.0,10.2,3147.0,2.0,1.0,803.0,154.0,1965.0,Monash,-37.86162,145.11042,60.0625,32.0,109.0
Ashwood,3,t,1060000.0,10.2,3147.0,2.0,2.0,343.0,1.0,2000.0,Monash,-37.86324000000001,145.10289,110.6923076923077,40.0,255.0
Ashwood,3,t,1060000.0,10.2,3147.0,2.0,2.0,343.0,1.0,2000.0,Monash,-37.86324000000001,145.10289,60.0625,32.0,109.0
Aspendale,3,h,970000.0,21.5,3195.0,2.0,2.0,612.0,154.0,1960.0,Kingston,-38.01596,145.09932,144.2941176470588,60.0,305.0
Aspendale,3,h,970000.0,21.5,3195.0,2.0,2.0,612.0,154.0,1960.0,Kingston,-38.01596,145.09932,141.8918918918919,53.0,400.0
Aspendale Gardens,4,h,840000.0,21.5,3195.0,2.0,2.0,383.0,,,Kingston,-38.01958,145.12356,144.2941176470588,60.0,305.0
Aspendale Gardens,4,h,840000.0,21.5,3195.0,2.0,2.0,383.0,,,Kingston,-38.01958,145.12356,141.8918918918919,53.0,400.0
Avondale Heights,4,h,665000.0,9.5,3034.0,1.0,1.0,538.0,,,Moonee Valley,-37.76518,144.85621,,,
Avondale Heights,3,h,750000.0,9.5,3034.0,1.0,2.0,561.0,103.0,1990.0,Moonee Valley,-37.7528,144.85585,,,
Avondale Heights,5,h,800000.0,9.5,3034.0,2.0,3.0,577.0,166.0,1985.0,Moonee Valley,-37.75261,144.85631,,,
Balwyn,5,h,2400000.0,7.9,3103.0,3.0,2.0,785.0,,,Boroondara,-37.81161,145.07622,79.0,14.0,188.0
Balwyn,5,h,2400000.0,7.9,3103.0,3.0,2.0,785.0,,,Boroondara,-37.81161,145.07622,113.81395348837209,19.0,400.0
Balwyn North,5,h,2400000.0,9.7,3104.0,4.0,2.0,742.0,262.0,1980.0,Boroondara,-37.80218,145.10063,94.05555555555556,37.0,599.0
Balwyn North,5,h,2400000.0,9.7,3104.0,4.0,2.0,742.0,262.0,1980.0,Boroondara,-37.80218,145.10063,99.78260869565217,36.0,209.0
Balwyn North,3,h,2668000.0,9.7,3104.0,1.0,2.0,939.0,,,Boroondara,-37.79494,145.06382,94.05555555555556,37.0,599.0
Balwyn North,3,h,2668000.0,9.7,3104.0,1.0,2.0,939.0,,,Boroondara,-37.79494,145.06382,99.78260869565217,36.0,209.0
Balwyn North,4,h,1750000.0,9.7,3104.0,1.0,2.0,683.0,,,Boroondara,-37.80275,145.08411999999996,94.05555555555556,37.0,599.0
Balwyn North,4,h,1750000.0,9.7,3104.0,1.0,2.0,683.0,,,Boroondara,-37.80275,145.08411999999996,99.78260869565217,36.0,209.0
Balwyn North,4,h,1850000.0,9.7,3104.0,4.0,3.0,929.0,266.0,1960.0,Boroondara,-37.79497,145.10538,94.05555555555556,37.0,599.0
Balwyn North,4,h,1850000.0,9.7,3104.0,4.0,3.0,929.0,266.0,1960.0,Boroondara,-37.79497,145.10538,99.78260869565217,36.0,209.0
Beaconsfield,4,h,670000.0,39.0,3807.0,2.0,2.0,900.0,244.0,2005.0,Cardinia,-38.05614,145.38464,,,
Beaumaris,3,t,1850000.0,17.3,3193.0,3.0,2.0,252.0,203.0,2007.0,Bayside,-37.98453,145.02659,237.5,84.0,595.0
Beaumaris,3,t,1850000.0,17.3,3193.0,3.0,2.0,252.0,203.0,2007.0,Bayside,-37.98453,145.02659,199.75,60.0,1501.0
Bellfield,2,h,906000.0,8.8,3081.0,1.0,1.0,617.0,109.98,1960.0,Banyule,-37.7528,145.04443999999995,76.71428571428571,28.0,320.0
Bellfield,2,h,906000.0,8.8,3081.0,1.0,1.0,617.0,109.98,1960.0,Banyule,-37.7528,145.04443999999995,87.70833333333333,25.0,453.0
Bentleigh,3,h,1640000.0,11.4,3204.0,1.0,3.0,585.0,,,Glen Eira,-37.91722,145.04836,121.69565217391305,26.0,450.0
Bentleigh,3,h,1640000.0,11.4,3204.0,1.0,3.0,585.0,,,Glen Eira,-37.91722,145.04836,111.75438596491227,19.0,975.0
Bentleigh,3,h,1610000.0,11.4,3204.0,2.0,2.0,672.0,,,Glen Eira,-37.92768,145.04268000000005,121.69565217391305,26.0,450.0
Bentleigh,3,h,1610000.0,11.4,3204.0,2.0,2.0,672.0,,,Glen Eira,-37.92768,145.04268000000005,111.75438596491227,19.0,975.0
Bentleigh,2,u,410000.0,11.4,3204.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira,-37.91627,145.03892,121.69565217391305,26.0,450.0
Bentleigh,2,u,410000.0,11.4,3204.0,1.0,1.0,834.0,75.0,1967.0,Glen Eira,-37.91627,145.03892,111.75438596491227,19.0,975.0
Bentleigh,5,h,1500000.0,11.4,3204.0,2.0,2.0,591.0,188.0,1950.0,Glen Eira,-37.92211,145.0466,121.69565217391305,26.0,450.0
Bentleigh,5,h,1500000.0,11.4,3204.0,2.0,2.0,591.0,188.0,1950.0,Glen Eira,-37.92211,145.0466,111.75438596491227,19.0,975.0
Bentleigh East,2,u,860000.0,13.8,3165.0,1.0,1.0,230.0,,1990.0,Glen Eira,-37.9236,145.05913,127.9375,48.0,400.0
Bentleigh East,2,u,860000.0,13.8,3165.0,1.0,1.0,230.0,,1990.0,Glen Eira,-37.9236,145.05913,106.22857142857143,19.0,500.0
Berwick,4,h,775000.0,35.2,3806.0,2.0,2.0,520.0,,,Casey,-38.06486,145.35031,84.5,37.0,199.0
Berwick,4,h,775000.0,35.2,3806.0,2.0,2.0,520.0,,,Casey,-38.06486,145.35031,663.8260869565217,37.0,12501.0
Berwick,3,h,755000.0,35.2,3806.0,2.0,2.0,840.0,,,Casey,-38.02621,145.34635,84.5,37.0,199.0
Berwick,3,h,755000.0,35.2,3806.0,2.0,2.0,840.0,,,Casey,-38.02621,145.34635,663.8260869565217,37.0,12501.0
Blackburn,3,h,1020000.0,13.4,3130.0,1.0,4.0,624.0,,,Whitehorse,-37.81112,145.14043,86.5,39.0,159.0
Blackburn,3,h,1020000.0,13.4,3130.0,1.0,4.0,624.0,,,Whitehorse,-37.81112,145.14043,109.63414634146342,33.0,350.0
Blackburn South,3,h,874000.0,13.4,3130.0,2.0,1.0,232.0,103.0,2014.0,Whitehorse,-37.83574,145.14866,86.5,39.0,159.0
Blackburn South,3,h,874000.0,13.4,3130.0,2.0,1.0,232.0,103.0,2014.0,Whitehorse,-37.83574,145.14866,109.63414634146342,33.0,350.0
Braybrook,3,t,560000.0,8.6,3019.0,1.0,1.0,158.0,137.0,2002.0,Maribyrnong,-37.78893,144.84652,92.23076923076923,30.0,277.0
Brighton East,2,u,620000.0,10.3,3187.0,1.0,1.0,972.0,,,Bayside,-37.93171,145.03041000000005,183.85714285714286,43.0,850.0
Brighton East,2,u,620000.0,10.3,3187.0,1.0,1.0,972.0,,,Bayside,-37.93171,145.03041000000005,200.4375,24.0,1501.0
Brighton East,3,h,1500000.0,10.3,3187.0,2.0,1.0,279.0,,1990.0,Bayside,-37.9135,145.00846,183.85714285714286,43.0,850.0
Brighton East,3,h,1500000.0,10.3,3187.0,2.0,1.0,279.0,,1990.0,Bayside,-37.9135,145.00846,200.4375,24.0,1501.0
Broadmeadows,1,h,1100000.0,14.0,3047.0,1.0,1.0,1312.0,,,Hume,-37.6821,144.92773,58.36842105263158,25.0,133.0
Broadmeadows,3,h,560000.0,14.0,3047.0,1.0,1.0,639.0,,,Hume,-37.69142,144.93025,58.36842105263158,25.0,133.0
Brunswick,3,h,1120000.0,5.2,3056.0,1.0,1.0,322.0,107.0,1920.0,Moreland,-37.75887,144.97326,95.42857142857143,25.0,390.0
Brunswick,3,h,1120000.0,5.2,3056.0,1.0,1.0,322.0,107.0,1920.0,Moreland,-37.75887,144.97326,94.11673151750973,25.0,599.0
Brunswick,2,h,1110000.0,5.2,3056.0,1.0,0.0,196.0,101.0,1922.0,Moreland,-37.75815,144.97366,95.42857142857143,25.0,390.0
Brunswick,2,h,1110000.0,5.2,3056.0,1.0,0.0,196.0,101.0,1922.0,Moreland,-37.75815,144.97366,94.11673151750973,25.0,599.0
Brunswick,3,h,1260000.0,5.2,3056.0,2.0,1.0,470.0,,,Moreland,-37.7556,144.95729,95.42857142857143,25.0,390.0
Brunswick,3,h,1260000.0,5.2,3056.0,2.0,1.0,470.0,,,Moreland,-37.7556,144.95729,94.11673151750973,25.0,599.0
Bundoora,4,h,800000.0,12.1,3083.0,1.0,1.0,535.0,132.0,,Banyule,-37.69847,145.0601,86.5,35.0,180.0
Bundoora,4,h,800000.0,12.1,3083.0,1.0,1.0,535.0,132.0,,Banyule,-37.69847,145.0601,83.68493150684931,18.0,249.0
Bundoora,5,h,999000.0,12.1,3083.0,2.0,2.0,627.0,268.0,1991.0,Banyule,-37.69264,145.0799,86.5,35.0,180.0
Bundoora,5,h,999000.0,12.1,3083.0,2.0,2.0,627.0,268.0,1991.0,Banyule,-37.69264,145.0799,83.68493150684931,18.0,249.0
Bundoora,3,h,680000.0,12.1,3083.0,1.0,3.0,539.0,,,Banyule,-37.7015,145.07548,86.5,35.0,180.0
Bundoora,3,h,680000.0,12.1,3083.0,1.0,3.0,539.0,,,Banyule,-37.7015,145.07548,83.68493150684931,18.0,249.0
Cairnlea,4,h,750000.0,14.8,3023.0,2.0,2.0,447.0,,,Brimbank,-37.75637,144.77983,132.53846153846155,35.0,450.0
Cairnlea,4,h,750000.0,14.8,3023.0,2.0,2.0,447.0,,,Brimbank,-37.75637,144.77983,69.0,30.0,170.0
Camberwell,3,h,1830000.0,7.7,3124.0,2.0,4.0,605.0,,,Boroondara,-37.83856,145.08602,174.94444444444446,12.0,1449.0
Camberwell,3,h,1830000.0,7.7,3124.0,2.0,4.0,605.0,,,Boroondara,-37.83856,145.08602,113.36538461538461,28.0,500.0
Carlton,3,h,920000.0,1.6,3053.0,1.0,0.0,98.0,,,Melbourne,-37.79633,144.97269,117.57142857142857,25.0,350.0
Carlton,3,h,920000.0,1.6,3053.0,1.0,0.0,98.0,,,Melbourne,-37.79633,144.97269,108.62464183381088,0.0,750.0
Carlton North,3,h,1400000.0,3.5,3054.0,2.0,0.0,107.0,,,Yarra,-37.79213,144.97207,116.70175438596492,22.0,489.0
Carlton North,3,h,1400000.0,3.5,3054.0,2.0,0.0,107.0,,,Yarra,-37.79213,144.97207,124.70370370370371,30.0,900.0
Carnegie,2,h,1630000.0,10.1,3163.0,1.0,1.0,618.0,,,Glen Eira,-37.89347,145.04772,91.25,35.0,375.0
Carnegie,2,h,1630000.0,10.1,3163.0,1.0,1.0,618.0,,,Glen Eira,-37.89347,145.04772,96.05208333333333,25.0,415.0
Carnegie,3,h,1050000.0,10.1,3163.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira,-37.90017,145.05812,91.25,35.0,375.0
Carnegie,3,h,1050000.0,10.1,3163.0,1.0,2.0,184.0,133.0,1990.0,Glen Eira,-37.90017,145.05812,96.05208333333333,25.0,415.0
Carrum,3,h,825000.0,31.2,3197.0,2.0,1.0,355.0,,,Kingston,-38.07196,145.13036,205.66666666666666,46.0,850.0
Carrum,3,h,825000.0,31.2,3197.0,2.0,1.0,355.0,,,Kingston,-38.07196,145.13036,107.72222222222223,30.0,350.0
Caulfield North,2,u,610000.0,7.8,3161.0,1.0,1.0,816.0,88.0,2007.0,Glen Eira,-37.86068,145.01121,145.80769230769232,35.0,980.0
Caulfield North,2,u,610000.0,7.8,3161.0,1.0,1.0,816.0,88.0,2007.0,Glen Eira,-37.86068,145.01121,113.77142857142857,25.0,350.0
Chadstone,3,t,977500.0,11.7,3148.0,3.0,3.0,209.0,,2012.0,Monash,-37.88923,145.0964,65.6,19.0,130.0
Chadstone,3,t,977500.0,11.7,3148.0,3.0,3.0,209.0,,2012.0,Monash,-37.88923,145.0964,82.80952380952381,25.0,219.0
Chelsea,2,u,639000.0,27.0,3196.0,1.0,2.0,278.0,104.0,1980.0,Kingston,-38.04602,145.1191,127.45,40.0,350.0
Chelsea,2,u,639000.0,27.0,3196.0,1.0,2.0,278.0,104.0,1980.0,Kingston,-38.04602,145.1191,117.23076923076923,18.0,341.0
Cheltenham,4,h,1138000.0,17.9,3192.0,2.0,1.0,536.0,,,Kingston,-37.96768,145.07966000000005,116.38461538461539,46.0,350.0
Cheltenham,4,h,1138000.0,17.9,3192.0,2.0,1.0,536.0,,,Kingston,-37.96768,145.07966000000005,114.70212765957447,0.0,350.0
Cheltenham,3,h,1050000.0,17.9,3192.0,1.0,2.0,539.0,169.0,1970.0,Kingston,-37.97223,145.07895,116.38461538461539,46.0,350.0
Cheltenham,3,h,1050000.0,17.9,3192.0,1.0,2.0,539.0,169.0,1970.0,Kingston,-37.97223,145.07895,114.70212765957447,0.0,350.0
Clifton Hill,2,u,640000.0,3.6,3068.0,2.0,1.0,533.0,110.0,2011.0,Yarra,-37.79443,144.99944,127.86875,26.0,471.0
Clifton Hill,2,u,640000.0,3.6,3068.0,2.0,1.0,533.0,110.0,2011.0,Yarra,-37.79443,144.99944,124.00675675675676,30.0,800.0
Coburg,3,h,1285000.0,6.7,3058.0,1.0,2.0,579.0,143.0,1930.0,Moreland,-37.74482,144.97499,119.26530612244898,18.0,862.0
Coburg,3,h,1285000.0,6.7,3058.0,1.0,2.0,579.0,143.0,1930.0,Moreland,-37.74482,144.97499,93.67857142857143,19.0,617.0
Coburg,3,h,890000.0,6.7,3058.0,2.0,2.0,190.0,,2015.0,Moreland,-37.74978,144.97738,119.26530612244898,18.0,862.0
Coburg,3,h,890000.0,6.7,3058.0,2.0,2.0,190.0,,2015.0,Moreland,-37.74978,144.97738,93.67857142857143,19.0,617.0
Craigieburn,6,h,1000000.0,20.6,3064.0,3.0,2.0,752.0,40.0,,Hume,-37.57186,144.93495,91.58333333333333,25.0,249.0
Craigieburn,6,h,1000000.0,20.6,3064.0,3.0,2.0,752.0,40.0,,Hume,-37.57186,144.93495,63.333333333333336,12.0,251.0
Craigieburn,3,h,607500.0,20.6,3064.0,2.0,2.0,654.0,185.0,1999.0,Hume,-37.6038,144.9226,91.58333333333333,25.0,249.0
Craigieburn,3,h,607500.0,20.6,3064.0,2.0,2.0,654.0,185.0,1999.0,Hume,-37.6038,144.9226,63.333333333333336,12.0,251.0
Craigieburn,3,h,500000.0,20.6,3064.0,2.0,2.0,448.0,150.0,2008.0,Hume,-37.58242,144.93001,91.58333333333333,25.0,249.0
Craigieburn,3,h,500000.0,20.6,3064.0,2.0,2.0,448.0,150.0,2008.0,Hume,-37.58242,144.93001,63.333333333333336,12.0,251.0
Craigieburn,3,h,515000.0,20.6,3064.0,2.0,2.0,490.0,122.25,,Hume,-37.58025,144.92088,91.58333333333333,25.0,249.0
Craigieburn,3,h,515000.0,20.6,3064.0,2.0,2.0,490.0,122.25,,Hume,-37.58025,144.92088,63.333333333333336,12.0,251.0
Craigieburn,3,h,510000.0,20.6,3064.0,2.0,2.0,350.0,161.0,2014.0,Hume,-37.56883,144.90887,91.58333333333333,25.0,249.0
Craigieburn,3,h,510000.0,20.6,3064.0,2.0,2.0,350.0,161.0,2014.0,Hume,-37.56883,144.90887,63.333333333333336,12.0,251.0
Craigieburn,4,h,592500.0,20.6,3064.0,2.0,2.0,448.0,188.0,2011.0,Hume,-37.57635,144.91151000000005,91.58333333333333,25.0,249.0
Craigieburn,4,h,592500.0,20.6,3064.0,2.0,2.0,448.0,188.0,2011.0,Hume,-37.57635,144.91151000000005,63.333333333333336,12.0,251.0
Craigieburn,4,h,595000.0,20.6,3064.0,2.0,2.0,420.0,,2015.0,Hume,-37.59386,144.90008999999995,91.58333333333333,25.0,249.0
Craigieburn,4,h,595000.0,20.6,3064.0,2.0,2.0,420.0,,2015.0,Hume,-37.59386,144.90008999999995,63.333333333333336,12.0,251.0
Croydon,3,h,1005000.0,23.0,3136.0,1.0,1.0,1018.0,,,Maroondah,-37.79327,145.28351999999995,82.22222222222223,39.0,199.0
Croydon,3,h,1005000.0,23.0,3136.0,1.0,1.0,1018.0,,,Maroondah,-37.79327,145.28351999999995,86.17647058823529,33.0,170.0
Dandenong,3,h,669000.0,24.7,3175.0,1.0,1.0,713.0,145.0,1960.0,Greater Dandenong,-37.98997,145.2254,366.61538461538464,42.0,3000.0
Dandenong,3,h,669000.0,24.7,3175.0,1.0,1.0,713.0,145.0,1960.0,Greater Dandenong,-37.98997,145.2254,104.41379310344827,26.0,280.0
Dandenong North,3,h,560000.0,24.7,3175.0,1.0,2.0,630.0,,,Greater Dandenong,-37.96543,145.20338999999996,366.61538461538464,42.0,3000.0
Dandenong North,3,h,560000.0,24.7,3175.0,1.0,2.0,630.0,,,Greater Dandenong,-37.96543,145.20338999999996,104.41379310344827,26.0,280.0
Dandenong North,5,h,895000.0,24.7,3175.0,2.0,4.0,779.0,186.0,1970.0,Greater Dandenong,-37.94465,145.21236000000005,366.61538461538464,42.0,3000.0
Dandenong North,5,h,895000.0,24.7,3175.0,2.0,4.0,779.0,186.0,1970.0,Greater Dandenong,-37.94465,145.21236000000005,104.41379310344827,26.0,280.0
Deepdene,2,h,710000.0,7.9,3103.0,1.0,2.0,1533.0,,,Boroondara,-37.81143,145.07108,79.0,14.0,188.0
Deepdene,2,h,710000.0,7.9,3103.0,1.0,2.0,1533.0,,,Boroondara,-37.81143,145.07108,113.81395348837209,19.0,400.0
Delahey,4,h,505000.0,18.0,3037.0,2.0,2.0,344.0,105.9,1995.0,Brimbank,-37.719,144.76699,75.16666666666667,30.0,150.0
Delahey,4,h,505000.0,18.0,3037.0,2.0,2.0,344.0,105.9,1995.0,Brimbank,-37.719,144.76699,61.2,30.0,96.0
Delahey,3,h,550000.0,18.0,3037.0,2.0,2.0,668.0,,,Brimbank,-37.72589,144.77991,75.16666666666667,30.0,150.0
